OrderID,CustomerName,Product,UnitPrice,Quantity,OrderDate,Region
3641,Jane Smith,Keyboard,50,1,01/08/23,South
3642,Sara Khan,Headphones,100,7,10/25/2023,East
3643,John Doe,Phone,500,1,05/08/23,West
3644,Jane Smith,Phone,500,10,04/20/2023,West
3645,Chris Brown,Smartwatch,250,10,09/17/2023,South
3646,Emily White,Laptop,800,10,11/22/2023,East
3647,Mike Davis,Headphones,100,9,09/01/23,North
3648,Jane Smith,Headphones,100,2,12/28/2023,South
3649,Mike Davis,Mouse,30,4,05/19/2023,North
3650,Linda Green,Keyboard,50,6,03/05/23,South
3651,Emily White,Tablet,300,7,12/17/2023,South
3652,Emily White,Phone,500,7,10/01/23,South
3653,Linda Green,Mouse,30,10,03/17/2023,West
3654,Robert Black,Mouse,30,9,09/01/23,East
3655,John Doe,Smartwatch,250,1,04/05/23,West
3656,Sara Khan,Laptop,800,4,12/07/23,North
3657,John Doe,Monitor,200,1,05/21/2023,North
3658,Sara Khan,Headphones,100,1,08/27/2023,South
3659,Emily White,Laptop,800,8,10/21/2023,East
3660,Emily White,Smartwatch,250,4,05/06/23,South
3661,Emily White,Tablet,300,1,09/29/2023,East
3662,Jane Smith,Phone,500,6,01/05/23,West
3663,Sara Khan,Smartwatch,250,9,03/16/2023,West
3664,Jane Smith,Monitor,200,2,06/07/23,West
3665,John Doe,Laptop,800,7,03/10/23,South
3666,Chris Brown,Smartwatch,250,7,03/06/23,South
3667,,Monitor,200,10,10/11/23,South
3668,Sara Khan,Keyboard,50,8,01/18/2023,West
3669,Mike Davis,Tablet,300,5,05/18/2023,South
3670,Emily White,Mouse,30,2,10/11/23,South
3671,Robert Black,Keyboard,50,,06/20/2023,East
3672,Sara Khan,Mouse,30,3,02/27/2023,East
3673,Linda Green,Keyboard,50,3,10/03/23,South
3674,Chris Brown,Headphones,100,10,08/14/2023,West
3675,Linda Green,Phone,500,5,11/14/2023,North
3676,Robert Black,Keyboard,50,10,07/16/2023,South
3677,Sara Khan,Keyboard,50,7,07/15/2023,North
3678,Jane Smith,Laptop,800,3,09/05/23,East
3679,Robert Black,Tablet,300,5,04/11/23,West
3680,Emily White,Mouse,30,9,10/15/2023,West
3681,Linda Green,Mouse,30,2,11/21/2023,East
3682,Emily White,Tablet,300,2,04/13/2023,West
3683,John Doe,Monitor,200,7,06/15/2023,North
3684,Jane Smith,Keyboard,50,2,04/04/23,South
3685,Chris Brown,Laptop,800,2,09/17/2023,South
3686,Emily White,Headphones,100,6,10/09/23,South
3687,Emily White,Phone,500,1,12/01/23,South
3688,Emily White,Mouse,30,7,02/08/23,North
3689,Sara Khan,Mouse,30,7,01/04/23,East
3690,Chris Brown,Headphones,100,1,10/09/23,West
3691,Emily White,Laptop,800,2,07/01/23,South
3692,Jane Smith,Smartwatch,250,10,08/25/2023,South
3693,Linda Green,Keyboard,50,1,07/06/23,East
3694,John Doe,Mouse,30,9,10/19/2023,South
3695,Chris Brown,Monitor,200,6,07/21/2023,West
3696,Jane Smith,Keyboard,50,9,04/02/23,North
3697,Sara Khan,Monitor,200,7,09/19/2023,West
3698,Jane Smith,Headphones,100,9,05/23/2023,East
3699,Sara Khan,Headphones,100,4,05/11/23,South
3700,Robert Black,Keyboard,50,10,02/22/2023,South
3701,Chris Brown,Keyboard,50,9,07/25/2023,East
3702,Robert Black,Tablet,300,1,09/01/23,West
3703,Jane Smith,Keyboard,50,9,09/07/23,East
3704,Linda Green,Laptop,800,9,09/14/2023,North
3705,John Doe,Keyboard,50,3,02/24/2023,East
3706,Jane Smith,Keyboard,50,9,08/11/23,South
3707,John Doe,Headphones,100,4,09/15/2023,South
3708,Chris Brown,Headphones,100,3,12/12/23,North
3709,Sara Khan,Tablet,300,8,09/16/2023,East
3710,Linda Green,Tablet,300,10,06/16/2023,East
3711,Jane Smith,Laptop,800,1,11/10/23,West
3712,Emily White,Headphones,100,5,12/19/2023,West
3713,John Doe,Tablet,300,6,12/05/23,North
3714,Mike Davis,Phone,500,7,10/12/23,West
3715,Mike Davis,Monitor,200,7,05/14/2023,South
3716,Linda Green,Smartwatch,250,7,03/24/2023,East
3717,Jane Smith,Keyboard,50,9,05/08/23,East
3718,Emily White,Smartwatch,250,5,07/22/2023,East
3719,Robert Black,Laptop,800,2,05/15/2023,South
3720,Sara Khan,Phone,500,9,05/22/2023,West
3721,Linda Green,Phone,500,1,07/24/2023,East
3722,Chris Brown,Smartwatch,250,2,08/12/23,West
3723,Robert Black,Tablet,300,9,11/27/2023,North
3724,Emily White,Headphones,100,7,07/29/2023,North
3725,Mike Davis,Smartwatch,250,10,11/28/2023,North
3726,Jane Smith,Laptop,800,3,08/04/23,West
3727,Mike Davis,Headphones,100,1,03/10/23,South
3728,Linda Green,Smartwatch,250,4,10/04/23,West
3729,Jane Smith,Monitor,200,2,04/04/23,South
3730,,Phone,500,10,10/01/23,North
3731,Mike Davis,Headphones,100,6,01/14/2023,South
3732,Sara Khan,Keyboard,50,1,04/22/2023,North
3733,John Doe,Phone,500,7,11/14/2023,North
3734,John Doe,Tablet,300,2,12/14/2023,South
3735,Jane Smith,Tablet,300,9,10/24/2023,West
3736,Mike Davis,Tablet,300,6,02/09/23,North
3737,Linda Green,Keyboard,50,7,11/26/2023,North
3738,Sara Khan,Smartwatch,250,9,03/15/2023,West
3739,Jane Smith,Keyboard,50,3,04/24/2023,West
3740,Jane Smith,Monitor,200,7,07/18/2023,East
3741,Linda Green,Headphones,100,6,08/14/2023,South
3742,Chris Brown,Headphones,100,10,08/25/2023,North
3743,Emily White,Tablet,300,7,09/17/2023,West
3744,Jane Smith,Monitor,200,3,07/18/2023,West
3745,Chris Brown,Headphones,100,3,01/22/2023,North
3746,Sara Khan,Phone,500,4,02/12/23,North
3747,Linda Green,Headphones,100,9,09/05/23,North
3748,Emily White,Headphones,100,3,06/02/23,East
3749,Chris Brown,Smartwatch,250,5,07/14/2023,West
3750,Linda Green,Headphones,100,5,02/10/23,West
3751,Mike Davis,Monitor,200,2,09/27/2023,West
3752,Robert Black,Smartwatch,250,5,09/04/23,West
3753,John Doe,Mouse,30,2,02/17/2023,East
3754,Linda Green,Laptop,800,5,01/01/24,North
3755,Chris Brown,Keyboard,50,5,12/16/2023,North
3756,Jane Smith,Keyboard,50,6,08/20/2023,South
3757,Mike Davis,Headphones,100,10,02/01/23,East
3758,Linda Green,Laptop,800,8,01/01/24,East
3759,Linda Green,Laptop,800,4,05/23/2023,East
3760,Emily White,Tablet,300,4,01/26/2023,South
3761,Mike Davis,Phone,500,1,11/29/2023,East
3762,Jane Smith,Laptop,800,1,08/21/2023,West
3763,,Laptop,800,3,11/25/2023,East
3764,Jane Smith,Monitor,200,2,09/14/2023,North
3765,John Doe,Smartwatch,250,2,06/02/23,East
3766,Linda Green,Tablet,300,7,10/21/2023,South
3767,Sara Khan,Tablet,300,9,06/14/2023,West
3768,Robert Black,Monitor,200,9,12/06/23,South
3769,John Doe,Keyboard,50,7,01/04/23,South
3770,Sara Khan,Smartwatch,250,3,01/25/2023,South
3771,Mike Davis,Headphones,100,1,08/30/2023,East
3772,Sara Khan,Mouse,30,6,05/13/2023,East
3773,Linda Green,Tablet,300,2,10/23/2023,South
3774,Emily White,Phone,500,6,06/18/2023,East
3775,Emily White,Smartwatch,250,5,10/26/2023,East
3776,Robert Black,Laptop,800,8,03/07/23,North
3777,Sara Khan,Tablet,300,6,09/13/2023,East
3778,Chris Brown,Tablet,300,2,08/04/23,West
3779,Chris Brown,Mouse,30,6,11/10/23,South
3780,Emily White,Laptop,800,10,05/02/23,South
3781,Jane Smith,Monitor,200,7,03/23/2023,South
3782,Sara Khan,Mouse,30,5,02/26/2023,West
3783,Robert Black,Smartwatch,250,1,09/26/2023,West
3784,Emily White,Laptop,800,3,08/13/2023,East
3785,Robert Black,Monitor,200,2,11/20/2023,North
3786,Mike Davis,Laptop,800,9,10/21/2023,South
3787,Robert Black,Smartwatch,250,4,09/15/2023,North
3788,John Doe,Keyboard,50,9,04/26/2023,South
3789,Jane Smith,Headphones,100,4,11/19/2023,South
3790,John Doe,Monitor,200,2,04/27/2023,South
3791,Chris Brown,Mouse,30,5,10/21/2023,East
3792,Robert Black,Laptop,800,,08/07/23,South
3793,Sara Khan,Keyboard,50,4,01/17/2023,West
3794,Sara Khan,Keyboard,50,8,04/27/2023,West
3795,Linda Green,Headphones,100,1,02/01/23,East
3796,Mike Davis,Tablet,300,2,07/14/2023,South
3797,Emily White,Smartwatch,250,1,06/20/2023,West
3798,Linda Green,Headphones,100,4,02/26/2023,North
3799,,Tablet,300,1,12/25/2023,East
3800,Emily White,Keyboard,50,10,07/20/2023,North
3801,,Smartwatch,250,2,03/13/2023,South
3802,Chris Brown,Tablet,300,7,12/15/2023,North
3803,John Doe,Mouse,30,6,12/26/2023,South
3804,Linda Green,Headphones,100,5,01/01/24,South
3805,Robert Black,Phone,500,10,01/19/2023,South
3806,Robert Black,Tablet,300,5,05/25/2023,East
3807,Linda Green,Mouse,30,6,04/30/2023,East
3808,Sara Khan,Tablet,300,8,07/31/2023,West
3809,Emily White,Headphones,100,8,05/13/2023,South
3810,Sara Khan,Laptop,800,2,08/12/23,North
3811,John Doe,Mouse,30,8,08/31/2023,South
3812,Mike Davis,Mouse,30,5,10/24/2023,West
3813,Emily White,Laptop,800,6,11/17/2023,North
3814,Robert Black,Laptop,800,9,11/29/2023,South
3815,Mike Davis,Phone,500,8,09/10/23,North
3816,Linda Green,Monitor,200,10,10/01/23,South
3817,Jane Smith,Smartwatch,250,1,06/11/23,North
3818,Linda Green,Smartwatch,250,10,11/24/2023,East
3819,Mike Davis,Smartwatch,250,7,03/22/2023,East
3820,Mike Davis,Mouse,30,9,07/20/2023,East
3821,Robert Black,Tablet,300,3,03/30/2023,West
3822,Linda Green,Monitor,200,,03/15/2023,West
3823,Jane Smith,Smartwatch,250,7,01/06/23,South
3824,Linda Green,Headphones,100,8,05/17/2023,North
3825,Linda Green,Smartwatch,250,10,01/18/2023,West
3826,Robert Black,Laptop,800,4,08/08/23,East
3827,Sara Khan,Phone,500,3,10/24/2023,South
3828,Mike Davis,Tablet,300,3,12/15/2023,North
3829,Linda Green,Keyboard,50,6,08/05/23,North
3830,John Doe,Keyboard,50,5,10/10/23,East
3831,Emily White,Laptop,800,3,10/06/23,South
3832,Emily White,Laptop,800,6,09/28/2023,West
3833,Linda Green,Mouse,30,5,01/15/2023,South
3834,Mike Davis,Laptop,800,4,08/08/23,West
3835,Sara Khan,Tablet,300,1,08/23/2023,East
3836,Emily White,Mouse,30,10,11/29/2023,North
3837,Mike Davis,Monitor,200,5,08/23/2023,East
3838,Jane Smith,Phone,500,3,02/28/2023,North
3839,Robert Black,Laptop,800,6,09/01/23,East
3840,John Doe,Smartwatch,250,3,11/29/2023,East
3841,Chris Brown,Laptop,800,10,09/11/23,North
3842,Emily White,Laptop,800,1,06/03/23,West
3843,Chris Brown,Phone,500,,10/12/23,West
3844,Emily White,Phone,500,7,12/03/23,West
3845,John Doe,Mouse,30,5,05/12/23,South
3846,Emily White,Laptop,800,3,12/07/23,East
3847,Robert Black,Headphones,100,9,06/29/2023,East
3848,Mike Davis,Headphones,100,3,06/20/2023,South
3849,Emily White,Smartwatch,250,7,08/08/23,North
3850,Mike Davis,Laptop,800,8,11/09/23,South
3851,Robert Black,Phone,500,8,02/24/2023,North
3852,Robert Black,Laptop,800,1,02/03/23,South
3853,Linda Green,Laptop,800,3,01/14/2023,South
3854,Jane Smith,Headphones,100,9,08/10/23,West
3855,Jane Smith,Laptop,800,6,11/16/2023,South
3856,Sara Khan,Smartwatch,250,5,05/02/23,South
3857,John Doe,Smartwatch,250,4,08/07/23,North
3858,Sara Khan,Keyboard,50,1,04/11/23,West
3859,Mike Davis,Mouse,30,6,05/07/23,West
3860,Chris Brown,Smartwatch,250,3,01/16/2023,East
3861,John Doe,Headphones,100,8,04/09/23,North
3862,Linda Green,Monitor,200,5,06/13/2023,North
3863,Robert Black,Headphones,100,3,01/02/23,West
3864,Emily White,Monitor,200,3,12/28/2023,South
3865,Jane Smith,Monitor,200,10,02/04/23,South
3866,Emily White,Laptop,800,4,03/19/2023,North
3867,Mike Davis,Phone,500,9,04/07/23,West
3868,Jane Smith,Laptop,800,8,12/26/2023,South
3869,Jane Smith,Keyboard,50,9,03/05/23,South
3870,Mike Davis,Smartwatch,250,4,12/24/2023,North
3871,Mike Davis,Monitor,200,10,03/28/2023,North
3872,Linda Green,Headphones,100,8,10/21/2023,South
3873,Mike Davis,Monitor,200,1,04/26/2023,South
3874,John Doe,Keyboard,50,3,08/01/23,South
3875,,Tablet,300,9,10/16/2023,West
3876,Jane Smith,Monitor,200,4,12/03/23,East
3877,Jane Smith,Keyboard,50,8,06/23/2023,East
3878,Linda Green,Headphones,100,9,02/24/2023,North
3879,Linda Green,Laptop,800,5,12/13/2023,East
3880,Mike Davis,Tablet,300,1,03/06/23,East
3881,Emily White,Smartwatch,250,4,10/03/23,East
3882,Chris Brown,Laptop,800,6,02/27/2023,West
3883,Linda Green,Mouse,30,4,05/07/23,South
3884,Chris Brown,Headphones,100,5,06/17/2023,East
3885,Jane Smith,Keyboard,50,2,02/21/2023,West
3886,Sara Khan,Monitor,200,7,10/03/23,West
3887,Mike Davis,Mouse,30,9,08/10/23,East
3888,Sara Khan,Keyboard,50,8,04/08/23,West
3889,Chris Brown,Smartwatch,250,7,01/23/2023,West
3890,Linda Green,Phone,500,10,04/26/2023,East
3891,Robert Black,Phone,500,1,03/04/23,East
3892,Emily White,Keyboard,50,7,05/07/23,East
3893,Mike Davis,Monitor,200,8,08/30/2023,South
3894,Mike Davis,Phone,500,4,09/09/23,East
3895,Linda Green,Tablet,300,7,04/03/23,South
3896,Mike Davis,Phone,500,1,11/09/23,East
3897,John Doe,Keyboard,50,8,01/16/2023,North
3898,Mike Davis,Laptop,800,5,10/31/2023,East
3899,Emily White,Mouse,30,10,09/25/2023,West
3900,Mike Davis,Monitor,200,6,08/18/2023,West
3901,John Doe,Mouse,30,9,04/24/2023,South
3902,Jane Smith,Monitor,200,6,02/13/2023,South
3903,Robert Black,Headphones,100,3,12/18/2023,West
3904,Robert Black,Mouse,30,7,04/12/23,East
3905,Mike Davis,Tablet,300,3,09/23/2023,North
3906,Chris Brown,Phone,500,1,01/04/23,South
3907,John Doe,Smartwatch,250,6,08/10/23,East
3908,John Doe,Phone,500,7,04/10/23,East
3909,Emily White,Mouse,30,6,03/19/2023,East
3910,John Doe,Smartwatch,250,6,10/17/2023,South
3911,Linda Green,Mouse,30,6,04/27/2023,North
3912,Emily White,Headphones,100,9,11/16/2023,West
3913,Robert Black,Monitor,200,7,05/14/2023,East
3914,Chris Brown,Headphones,100,1,01/03/23,South
3915,,Keyboard,50,10,04/27/2023,South
3916,Chris Brown,Tablet,300,2,03/09/23,North
3917,Sara Khan,Mouse,30,5,08/19/2023,East
3918,,Headphones,100,5,05/27/2023,East
3919,Emily White,Monitor,200,2,07/12/23,East
3920,Linda Green,Mouse,30,4,05/30/2023,West
3921,Chris Brown,Phone,500,5,03/29/2023,South
3922,Sara Khan,Headphones,100,2,09/25/2023,North
3923,Sara Khan,Phone,500,4,09/01/23,West
3924,Robert Black,Laptop,800,10,07/05/23,South
3925,Linda Green,Monitor,200,8,05/03/23,South
3926,Sara Khan,Monitor,200,4,08/10/23,North
3927,Jane Smith,Smartwatch,250,4,10/02/23,North
3928,Robert Black,Keyboard,50,9,06/20/2023,East
3929,Chris Brown,Mouse,30,1,12/27/2023,West
3930,John Doe,Phone,500,9,04/14/2023,South
3931,John Doe,Keyboard,50,10,07/06/23,South
3932,,Mouse,30,2,04/19/2023,South
3933,Jane Smith,Headphones,100,3,09/10/23,North
3934,Robert Black,Smartwatch,250,1,04/05/23,East
3935,Mike Davis,Keyboard,50,10,12/18/2023,West
3936,Sara Khan,Phone,500,3,06/19/2023,South
3937,Sara Khan,Mouse,30,1,11/14/2023,South
3938,Jane Smith,Monitor,200,4,07/05/23,North
3939,Mike Davis,Mouse,30,7,07/24/2023,North
3940,Mike Davis,Keyboard,50,6,08/07/23,West
3941,Sara Khan,Keyboard,50,8,02/15/2023,North
3942,Emily White,Headphones,100,5,02/01/23,South
3943,Sara Khan,Smartwatch,250,9,04/22/2023,West
3944,John Doe,Monitor,200,4,01/13/2023,West
3945,Sara Khan,Laptop,800,4,01/13/2023,East
3946,Sara Khan,Headphones,100,9,08/17/2023,South
3947,Jane Smith,Tablet,300,8,10/22/2023,East
3948,Linda Green,Laptop,800,3,07/12/23,North
3949,Mike Davis,Headphones,100,7,11/25/2023,East
3950,John Doe,Monitor,200,7,12/14/2023,North
3951,Robert Black,Laptop,800,10,02/19/2023,South
3952,Emily White,Laptop,800,7,02/10/23,South
3953,Robert Black,Phone,500,2,10/12/23,West
3954,Jane Smith,Tablet,300,4,10/10/23,North
3955,Emily White,Keyboard,50,1,10/12/23,East
3956,Sara Khan,Keyboard,50,6,04/15/2023,North
3957,Mike Davis,Headphones,100,2,06/12/23,North
3958,Emily White,Monitor,200,1,06/27/2023,North
3959,Jane Smith,Phone,500,3,04/17/2023,North
3960,Sara Khan,Monitor,200,8,04/25/2023,South
3961,Sara Khan,Monitor,200,5,07/18/2023,West
3962,John Doe,Phone,500,5,05/26/2023,West
3963,Linda Green,Keyboard,50,10,04/24/2023,North
3964,Mike Davis,Keyboard,50,6,08/07/23,West
3965,Sara Khan,Mouse,30,4,01/27/2023,North
3966,,Phone,500,10,09/06/23,North
3967,Sara Khan,Tablet,300,10,11/15/2023,East
3968,Robert Black,Keyboard,50,1,01/09/23,East
3969,Sara Khan,Headphones,100,7,09/28/2023,West
3970,Sara Khan,Smartwatch,250,5,09/26/2023,North
3971,Emily White,Keyboard,50,8,11/16/2023,South
3972,Emily White,Mouse,30,9,10/27/2023,East
3973,Chris Brown,Smartwatch,250,7,10/07/23,North
3974,,Smartwatch,250,10,06/02/23,West
3975,Chris Brown,Headphones,100,6,05/22/2023,South
3976,Jane Smith,Tablet,300,3,03/30/2023,South
3977,Sara Khan,Tablet,300,4,09/16/2023,South
3978,Mike Davis,Phone,500,5,12/26/2023,East
3979,John Doe,Phone,500,8,06/27/2023,East
3980,Emily White,Phone,500,5,09/21/2023,North
3981,Jane Smith,Tablet,300,5,01/02/23,West
3982,Jane Smith,Laptop,800,4,10/11/23,North
3983,Mike Davis,Mouse,30,10,04/25/2023,West
3984,Sara Khan,Keyboard,50,10,03/03/23,South
3985,Chris Brown,Smartwatch,250,9,11/26/2023,South
3986,Emily White,Smartwatch,250,4,10/03/23,North
3987,Emily White,Tablet,300,7,01/04/23,South
3988,Chris Brown,Phone,500,4,11/23/2023,North
3989,Jane Smith,Monitor,200,9,10/10/23,West
3990,Emily White,Phone,500,4,08/08/23,South
3991,Jane Smith,Mouse,30,8,05/10/23,West
3992,Robert Black,Mouse,30,1,03/20/2023,South
3993,Chris Brown,Tablet,300,3,01/09/23,West
3994,Linda Green,Smartwatch,250,4,05/09/23,East
3995,Mike Davis,Monitor,200,8,12/02/23,North
3996,Jane Smith,Mouse,30,7,06/27/2023,North
3997,Robert Black,Phone,500,7,11/16/2023,East
3998,Emily White,Keyboard,50,5,04/02/23,West
3999,Jane Smith,Headphones,100,5,09/16/2023,East
4000,Chris Brown,Keyboard,50,7,09/04/23,East
4001,Robert Black,Mouse,30,8,05/03/23,East
4002,Chris Brown,Laptop,800,4,05/13/2023,West
4003,,Tablet,300,6,05/23/2023,West
4004,Linda Green,Laptop,800,9,11/24/2023,South
4005,Emily White,Monitor,200,7,04/20/2023,North
4006,Robert Black,Smartwatch,250,9,02/19/2023,East
4007,Linda Green,Laptop,800,4,10/17/2023,North
4008,John Doe,Laptop,800,6,02/24/2023,East
4009,John Doe,Tablet,300,5,05/23/2023,East
4010,Emily White,Smartwatch,250,3,02/26/2023,South
4011,John Doe,Tablet,300,9,07/04/23,North
4012,Robert Black,Smartwatch,250,9,12/12/23,North
4013,Chris Brown,Laptop,800,6,07/19/2023,South
4014,Mike Davis,Tablet,300,9,11/19/2023,North
4015,Sara Khan,Mouse,30,6,07/09/23,West
4016,Emily White,Tablet,300,7,02/13/2023,South
4017,Linda Green,Headphones,100,1,09/11/23,South
4018,Emily White,Keyboard,50,6,04/04/23,East
4019,,Phone,500,9,02/21/2023,West
4020,Linda Green,Monitor,200,4,12/17/2023,West
4021,Jane Smith,Smartwatch,250,7,06/05/23,East
4022,John Doe,Mouse,30,1,01/01/23,East
4023,Emily White,Mouse,30,9,03/27/2023,North
4024,Jane Smith,Headphones,100,7,12/17/2023,East
4025,,Keyboard,50,4,09/29/2023,West
4026,Robert Black,Smartwatch,250,6,07/01/23,East
4027,Mike Davis,Headphones,100,1,04/23/2023,West
4028,Chris Brown,Monitor,200,5,11/28/2023,North
4029,Linda Green,Laptop,800,1,02/15/2023,North
4030,Chris Brown,Tablet,300,1,01/30/2023,East
4031,,Headphones,100,2,03/31/2023,South
4032,Sara Khan,Phone,500,10,06/29/2023,West
4033,Sara Khan,Mouse,30,2,10/27/2023,East
4034,Sara Khan,Tablet,300,10,02/21/2023,West
4035,Sara Khan,Phone,500,1,01/26/2023,East
4036,Jane Smith,Laptop,800,,10/17/2023,North
4037,Emily White,Headphones,100,1,09/30/2023,North
4038,Robert Black,Keyboard,50,8,02/17/2023,South
4039,Chris Brown,Keyboard,50,5,02/02/23,East
4040,Sara Khan,Keyboard,50,5,04/12/23,South
4041,Mike Davis,Laptop,800,10,02/02/23,South
4042,John Doe,Keyboard,50,4,02/24/2023,East
4043,Sara Khan,Phone,500,4,10/31/2023,North
4044,Robert Black,Headphones,100,3,03/03/23,South
4045,Mike Davis,Monitor,200,8,12/13/2023,South
4046,Robert Black,Tablet,300,2,05/23/2023,North
4047,Linda Green,Smartwatch,250,10,01/06/23,South
4048,Jane Smith,Keyboard,50,3,07/12/23,South
4049,Chris Brown,Tablet,300,9,02/18/2023,North
4050,Robert Black,Phone,500,10,02/08/23,South
4051,Sara Khan,Mouse,30,5,07/13/2023,East
4052,Jane Smith,Keyboard,50,3,06/15/2023,South
4053,Robert Black,Phone,500,6,06/25/2023,West
4054,Jane Smith,Headphones,100,9,08/31/2023,South
4055,Chris Brown,Smartwatch,250,6,05/22/2023,South
4056,Sara Khan,Headphones,100,6,05/16/2023,West
4057,Linda Green,Keyboard,50,9,06/18/2023,East
4058,Jane Smith,Laptop,800,6,05/30/2023,West
4059,Emily White,Keyboard,50,8,01/20/2023,West
4060,Chris Brown,Tablet,300,4,01/07/23,East
4061,Linda Green,Smartwatch,250,7,04/01/23,North
4062,Mike Davis,Keyboard,50,1,03/17/2023,North
4063,Sara Khan,Tablet,300,,01/20/2023,East
4064,Robert Black,Smartwatch,250,4,05/09/23,East
4065,Chris Brown,Tablet,300,10,10/14/2023,North
4066,Chris Brown,Smartwatch,250,9,03/12/23,East
4067,,Keyboard,50,4,07/16/2023,South
4068,Chris Brown,Keyboard,50,2,05/29/2023,North
4069,Chris Brown,Phone,500,9,01/25/2023,West
4070,Mike Davis,Mouse,30,7,03/12/23,East
4071,Emily White,Smartwatch,250,5,06/25/2023,North
4072,John Doe,Headphones,100,6,11/20/2023,North
4073,Robert Black,Tablet,300,8,11/17/2023,West
4074,Robert Black,Laptop,800,9,03/13/2023,East
4075,John Doe,Headphones,100,1,10/17/2023,West
4076,Robert Black,Headphones,100,1,09/16/2023,North
4077,Robert Black,Mouse,30,9,11/28/2023,East
4078,Emily White,Mouse,30,2,10/21/2023,South
4079,John Doe,Smartwatch,250,8,01/03/23,North
4080,Mike Davis,Keyboard,50,2,07/18/2023,North
4081,Mike Davis,Headphones,100,5,04/05/23,West
4082,Robert Black,Monitor,200,10,03/16/2023,South
4083,Emily White,Phone,500,4,12/08/23,West
4084,John Doe,Phone,500,8,01/03/23,North
4085,Sara Khan,Headphones,100,7,12/14/2023,North
4086,John Doe,Smartwatch,250,10,12/21/2023,West
4087,Linda Green,Mouse,30,7,11/16/2023,South
4088,Sara Khan,Keyboard,50,9,02/15/2023,East
4089,John Doe,Monitor,200,8,05/19/2023,South
4090,John Doe,Smartwatch,250,2,03/18/2023,West
4091,Chris Brown,Laptop,800,,06/01/23,East
4092,Jane Smith,Laptop,800,4,10/23/2023,North
4093,Robert Black,Headphones,100,9,04/23/2023,South
4094,Sara Khan,Mouse,30,2,09/03/23,East
4095,Robert Black,Keyboard,50,5,06/21/2023,South
4096,Emily White,Headphones,100,6,10/31/2023,East
4097,Chris Brown,Phone,500,4,04/15/2023,North
4098,John Doe,Mouse,30,9,09/23/2023,West
4099,Emily White,Keyboard,50,9,02/08/23,West
4100,Mike Davis,Smartwatch,250,1,10/07/23,East
4101,Emily White,Smartwatch,250,6,12/12/23,North
4102,Robert Black,Monitor,200,6,02/17/2023,North
4103,Jane Smith,Phone,500,7,11/24/2023,East
4104,Mike Davis,Headphones,100,10,06/04/23,East
4105,Robert Black,Phone,500,10,10/11/23,West
4106,Mike Davis,Smartwatch,250,9,05/15/2023,South
4107,John Doe,Smartwatch,250,6,11/12/23,North
4108,Chris Brown,Tablet,300,9,11/18/2023,West
4109,Sara Khan,Phone,500,10,09/11/23,North
4110,Chris Brown,Phone,500,2,05/28/2023,South
4111,Mike Davis,Tablet,300,6,01/03/23,South
4112,Robert Black,Phone,500,7,10/24/2023,North
4113,Chris Brown,Keyboard,50,9,03/07/23,North
4114,Sara Khan,Monitor,200,5,07/26/2023,West
4115,Robert Black,Smartwatch,250,8,10/24/2023,East
4116,,Tablet,300,2,11/18/2023,East
4117,Robert Black,Monitor,200,3,06/13/2023,South
4118,Linda Green,Tablet,300,2,09/16/2023,South
4119,Linda Green,Headphones,100,4,04/06/23,South
4120,Robert Black,Smartwatch,250,4,08/06/23,East
4121,Chris Brown,Mouse,30,2,12/08/23,East
4122,Sara Khan,Mouse,30,,03/18/2023,South
4123,Robert Black,Monitor,200,5,01/19/2023,West
4124,Robert Black,Keyboard,50,4,11/25/2023,East
4125,Mike Davis,Keyboard,50,1,08/04/23,South
4126,Emily White,Smartwatch,250,6,11/24/2023,North
4127,Chris Brown,Smartwatch,250,6,04/26/2023,South
4128,Mike Davis,Headphones,100,8,04/29/2023,West
4129,Chris Brown,Laptop,800,8,08/25/2023,West
4130,Emily White,Phone,500,6,01/08/23,North
4131,Sara Khan,Keyboard,50,9,11/19/2023,South
4132,John Doe,Headphones,100,6,01/13/2023,South
4133,Emily White,Phone,500,5,11/15/2023,East
4134,Emily White,Mouse,30,7,08/24/2023,East
4135,Jane Smith,Laptop,800,10,07/30/2023,East
4136,Jane Smith,Laptop,800,3,10/15/2023,South
4137,John Doe,Laptop,800,8,05/29/2023,East
4138,Linda Green,Mouse,30,,10/01/23,East
4139,Robert Black,Smartwatch,250,3,07/02/23,East
4140,Emily White,Tablet,300,1,04/24/2023,South
4141,Emily White,Smartwatch,250,5,02/20/2023,East
4142,Sara Khan,Laptop,800,3,08/15/2023,North
4143,Chris Brown,Mouse,30,6,04/21/2023,West
4144,Jane Smith,Phone,500,6,05/29/2023,East
4145,Mike Davis,Keyboard,50,7,10/11/23,North
4146,Mike Davis,Tablet,300,3,09/13/2023,North
4147,Chris Brown,Smartwatch,250,3,12/07/23,North
4148,Robert Black,Phone,500,9,02/19/2023,North
4149,Jane Smith,Headphones,100,10,02/27/2023,West
4150,Robert Black,Monitor,200,10,02/25/2023,South
4151,Linda Green,Headphones,100,4,06/19/2023,South
4152,Robert Black,Keyboard,50,9,08/03/23,West
4153,Chris Brown,Keyboard,50,10,04/25/2023,West
4154,Linda Green,Monitor,200,8,06/22/2023,East
4155,Mike Davis,Keyboard,50,10,12/05/23,East
4156,Mike Davis,Tablet,300,8,04/21/2023,North
4157,Mike Davis,Monitor,200,6,11/29/2023,West
